Latitude,Longitude,Departement,Titre,Thematique,Forme,Dates,Semaine du,Horaire,Lieu,Organisateurs,Informations,Lien,Site structure,Prix,Adresse,Code postal,Ville,Full Address,Description
45.43672249999999,4.386477,Loire,"Voix-es de femmes, hier et aujourd’hui",Quartiers populaires,"Rencontre littéraire, Littérature",Ven 20 nov,Semaine du 16 novembre,14h,Les Moyens du Bord,l’Association Les Moyens du Bord,04 77 37 28 27 - lesmoyensdubord42@gmail.com,http://traces-migrations.org/2020/09/11/loire-1120-femmes/,lmdb42.wordpress.com,Gratuit,38 rue de la Résistance,42000, Saint-Etienne,38 rue de la Résistance 42000  Saint-Etienne ,"Depuis 2011, l’association TERRAIN D’ENTENTE est à l’écoute des enfants et des familles d’un quartier populaire et multiculturel de Saint-Étienne. Le Café des Femmes a permis à celles-ci de rompre leur isolement et de concrétiser jour après jour leur aspiration à un devenir quand tout espoir semblait vain. C’est ce parcours dont elles nous parleront, exprimé dans le livre « La Voix-e des Femmes, Terrain d’Entente » 2019 (en vente)."
45.157186,5.7334689,Isère,"« L’Aventure », de Marianne Chaud ",Frontières,Projection,Sam 21 nov,Semaine du 16 novembre,15h30,Bibliothèque Kateb Yacine,Festival Migrant’Scène,Facebook : Migrant’Scène Grenoble,http://traces-migrations.org/2020/09/10/isere-1121-cimade/,www.migrantscene.org,Gratuit,1 cours des érables,,Grenoble,1 cours des érables  Grenoble ,
45.7746413,3.0840718,Auvergne,Cafés Français Langues Etrangères (FLE),Langues,"Atelier, Formation",Sam 21 & 28 nov,"Semaine du 16 novembre, Semaine du 23 novembre",De 15h à 17h,Médiathèque de Jaude,"La Médiathèque de Jaude (Clermont Métropole), La Cimade",bibliotheque.jaude@clermontmetropole.eu,http://traces-migrations.org/2020/09/11/auv1121fle/,,,9 place Aragon,63000,Clermont Ferrand,9 place Aragon 63000 Clermont Ferrand ,"
Animés par la Cimade et des bibliothécaires, les ateliers FLE  (français langue étrangère) sont l’occasion de converser,  de pratiquer le français et un moment de rencontre. Le second sera précédé d’une projection du film documentaire “En Cours” (produit par l’Université Clermont-Auvergne et réalisé par Marion Dagot). Il donne la parole à quatre réfugiés, parmi eux Souzan,  qui sera avec nous pour animer les échanges."
45.2536078,4.6698726,Drôme / Ardèche,Le café des langues,"Langues, Expression artistique des personnes migrantes","Théâtre, Littérature, Poésie",Sam 21 nov,Semaine du 16 novembre,17h,Annexe du gymnase du Zodiaque,Les arTpenteurs et ASTI-Annonay,contact@les-artpenteurs.com – 04 78 35 33 86,http://traces-migrations.org/2020/09/10/ardeche-1121-arpenteurs/,,Gratuit – réservation conseillée,Avenue Jean Moulin,07100,Annonay,Avenue Jean Moulin 07100 Annonay ,"Prenant la parole dans une quinzaine de langues et en français, une trentaine de personnes d’Annonay et des artistes de la compagnie Les arTpenteurs sont en scène pour s’exprimer en poésie. En fil rouge, un texte du poète Mohammed El Amraoui, interprété par les comédiens, creuse les questions du plurilinguisme et de la double-culture. Mise en scène : Mireille Antoine et Patrice Vandamme."
45.775232,4.818003099999999,Rhone,"MIGRATIONS, des frontières à l'hospitalité, questionner les mobilités et réinventer les imaginaires","Hospitalité, Frontières","Conférence, Table ronde",Sam 21 nov,Semaine du 16 novembre,De 15h à 19h (attention ça va bouger),Villa Gillet,"Villa Gillet, dans le cadre du festival MODE D'EMPLOI, réseau Traces et Migrant’Scène.",,http://traces-migrations.org/2020/09/10/rhone1121villa/,www.villagillet.net,,25 Rue Chazière,69004,Lyon,25 Rue Chazière 69004 Lyon ,"17h : Dialogue entre Nathalie Quintane, poète (P.O.L.), dont le  dernier livre « Les enfants vont bien » met en exergue les différents récits actuels des migrations, et  Sébastien Thiéry, du PEROU :  Pôle d’Exploration des Ressources Urbaines, qui travaille à faire reconnaître par l'UNESCO la pratique de l'hospitalité au Patrimoine immatériel de l'humanité.19h : Dialogue entre Cris Beauchemin, chercheur à l'INED,  qui interroge le sens des frontières, rappelant que les migrations  sont aussi faites d'allers-retours, de va-et-vient. Et la géographe  Camille Schmoll (Institut Convergences Migrations) qui publie  le livre « Les damnées de la mer. Femmes et frontières  en Méditerranée » (La Découverte, 2020)."
45.5844895,4.7759863,Rhone,Nos espaces de vies : de nouvelles frontières ?,"Habitat, Frontières","Rencontre, Débat",Sam 21 nov,Semaine du 16 novembre,16h,Salle Rosa Parks,Stimultania - Pôle de photographie,matilde.brugni@stimultania.org,http://traces-migrations.org/2020/09/10/rhone1121simultania/,www.stimultania.org,Gratuit,parc de la Maison du Fleuve Rhône,69700,Givors,parc de la Maison du Fleuve Rhône 69700 Givors ,"Stimultania Pôle de photographie et le Centre du Patrimoine Arménien s'associent pour proposer une rencontre-débatavec le photojournaliste Guillaume Herbaut, lauréat de deux World Press Photo et du prix Niépce. Une manière originale de découvrir son travail et d'aborder la notion de frontière mise en question par l'expérience du confinement."
44.7154388,5.0543684,Drôme / Ardèche,Réfugiés : un marché sous influence ,"Habitat, Frontières","Projection, Repas partagé",Dim 22 nov,Semaine du 16 novembre,18h,MJC-Centre social Nini Chaize,"MJC-Centre social Nini Chaize, la Cimade dans le cadre Migrant’Scène",04 75 25 14 20,http://traces-migrations.org/2020/09/11/loire-1122-refugies/,,Prix libre et conscient,6 rue Gustave Gresse,26400,Aouste sur Sye,6 rue Gustave Gresse 26400 Aouste sur Sye ,"Perçus comme répondant à une situation d’urgence et d’exception, les camps de réfugiés révèlent une toute autre réalité : un système durable, lucratif et pérenne. À travers une plongée dans ces lieux ""invisibles"", ce documentaire renouvelle le regard sur le phénomène des migrations contemporaines et révèle les mécanismes de ""l’encampement du monde"". Un film de Nicolas Autheman et Delphine Prunault."
45.643476,3.243412,Auvergne,Atlantique ,Frontières,"Projection, Débat",Lun 23 nov,Semaine du 23 novembre,20h30,Halle du jeu de Paume,Ciné Parc / CLéS / Les Amis de la Comté Républicaine,"Ciné Parc : 04 73 95 58 00, Ida Legagneur, CLéS : 07 50 85 45 30",http://traces-migrations.org/2020/09/11/auv1123viclc/,www.cineparc.fr – www.cles-asso.fr,"5,50 € / 3,50 €",centre bourg ,63270,Vic-le-Comte,centre bourg  63270 Vic-le-Comte ,"Lors de cette soirée Ciné-Discussion, la projection du court-métrage « Chemins », réalisé par les participants de l'atelier-expression de l'association CLéS, introduira la projection de « Atlantique », film franco-belgo-sénégalais réalisé par Mati Diop. Sorti en 2019, il remporte le Grand prix lors du Festival de Cannes. La soirée continuera autour d'une discussion avec intervenants."
45.4213791,4.0643095,Loire,"Demain est si loin, Muriel Cravatte",Hospitalité,"Projection, Rencontre",Lun 23 nov,Semaine du 23 novembre,20h,Cinéma Cin’étoile,l’équipe du Cinéma Cin’étoile,elisefayolle@loireforez.fr ,http://traces-migrations.org/2020/09/11/loire-1123-demain/,www.cines-haut-forez.fr,5,1 route d’Augel,42380,St Bonnet le Château,1 route d’Augel 42380 St Bonnet le Château ,"Chaque jour, des exilés empruntent des itinéraires de montagne dangereux pour tenter de traverser la frontière franco-italienne, tout en échappant aux traques policières. Arrivés à Briançon, ils sont accueillis pendant quelques jours au Refuge Solidaire, hébergement d’urgence géré par des bénévoles. Un film de Muriel Cravatte."
45.73960539999999,4.8831066,Rhone,Projets culturels : langue française et diversité linguistique,Langues,"Atelier, Formation",Lun 23 nov & jeu 3 déc,"Semaine du 23 novembre, Semaine du 30 novembre",,8e arrondissement,Les arTpenteurs et Filigrane,contact@les-artpenteurs.com / 04 78 35 33 86,http://traces-migrations.org/2020/09/10/1123artpenteurs/,www.les-artpenteurs.com,Gratuit – inscription obligatoire,63 rue Laennec,69008,Lyon,63 rue Laennec 69008 Lyon ,"Comment construire un projet éducatif et culturel qui valorise les langues parlées par les habitants d’un territoire, tout en soutenant la pratique du français ? Quels enjeux dans la prise en compte et la transmission de celles-ci ? Présentation d'outils et projets réalisés dans différents contextes, dont le « Le café des langues » mené à Annonay et Vaulx-en-Velin. Cette formation croisée s'adresse aux animateurs, médiateurs, enseignants, artistes..."
46.257773,5.655335,Ain,[Im]migrations en héritage,,"Projection, Exposition",Mar 24 nov,Semaine du 23 novembre,18h30,Centre Culturel Aragon,"la Ville d’Oyonnax, le Centre social Est, le Réseau d’Education Prioritaire d’Oyonnax, L’ADSEA, Hors cadre image et Traces. Soutenu par le FAMI, La DILCRAH, Le CONTRAT DE VILLE d’Oyonnax",samia.abbou@alfa3a.org Tel : 06 10 21 27 36,http://traces-migrations.org/2020/09/11/ain-1124-heritage/,,Gratuit,,,Oyonnax,  Oyonnax ,"Suite à la réalisation de « Le chant doux-amer des hirondelles », le nouveau film d'Indika Udugumpola présente de nouveaux témoins, passeurs de mémoires. Des jeunes, des familles qui racontent, échangent, dialoguent, interrogent l’ici, là-bas, hier, aujourd’hui... Projection accompagnée d’une exposition de récits, collectés par des élèves du collège Lumière d’Oyonnax auprès de leurs familles ou de leurs camarades de classe arrivés en France récemment."
46.20893179999999,5.2317978,Ain,"Demain est si loin, de Muriel Cravatte",Hospitalité,"Projection, Rencontre",Mar 24 nov,Semaine du 23 novembre,20h,Maison de la Culture et de la Citoyenneté,,la MJC Bourg-en-Bresse,http://traces-migrations.org/2020/09/11/ain-1124-demain/,,Gratuit,4 allée des Brotteaux,01000,Bourg-en-Bresse,4 allée des Brotteaux 01000 Bourg-en-Bresse ,"« À la frontière franco-italienne, des exilés qui tentent d’entrer en France se font traquer par les policiers. Arrivés à Briançon, ils sont accueillis quelques jours au Refuge Solidaire, hébergement d’urgence géré par des bénévoles. Malgré le harcèlement policier et les poursuites judiciaires, les solidaires qui leur viennent en aide s’organisent pour continuer à agir. » Projection en présence de la réalisatrice, Muriel Cravatte, la Cimade et le Collectif jeunes migrants."
45.1633848,5.7273782,Isère,Ma Nostalgie ,Expression artistique des personnes migrantes,Théâtre,Mar 24 nov,Semaine du 23 novembre,20h30,Théâtre Prémol,Festival international de Théâtre Action à Grenoble dans le cadre du festival Migrant'Scène,bureau.opheliatheatre@gmail.com – 04 57 13 68 12,http://traces-migrations.org/2020/09/10/isere-1124-fita/,www.fita-rhonealpes.fr,13 € / 7 € / 4 €,7 rue Henry Duhame,38100,Grenoble,7 rue Henry Duhame 38100 Grenoble ,"Ce n’est rien d’autre que sa propre histoire que Richard Mahoungou (re)joue sur le plateau. Artiste conteur congolais et réfugié politique, il nous plonge dans ses premières années de galère en France, partageant ses anecdotes sur sa vie passée au Congo Brazzaville ainsi que ses colères et ses révoltes sur la situation de son pays. Mise en scène Jean De Pange, Claire Cahen."
45.75793160000001,4.825008899999999,Rhone,Mémoires Croisées de la guerre d’Algérie,Histoire coloniale,"Exposition, Conférence, Table ronde",Mar 24 nov,Semaine du 23 novembre,19h,Maison des Passages,"Coup de Soleil Auvergne Rhône-Alpes, ONACVG",coupdesoleilra@gmail.com,http://traces-migrations.org/2020/09/10/rhone1124onac/,www.coupdesoleil-rhonealpes.fr www.onac-vg.fr,Gratuit - réservation obligatoire,44 rue Saint Georges,69005,Lyon,44 rue Saint Georges 69005 Lyon ,"Depuis 4 ans, l’ONACVG et Coup de Soleil mènent des interventions dans les lycées et collèges sur la base de témoignages réunis d'anciens militants du FLN, des harkis, des appelés du contingent, des pieds noirs. L'exposition revient sur ces différentes mémoires et leur manifestation dans l’espace public. Présentation de l'exposition et débat autour de ces questions mémorielles et de l’intérêt de cette démarche en milieu scolaire."
45.7766796,4.8314674,Rhone,« A Lua Platz » de Jérémy Gravayat,Habitat,"Projection, Débat",Mer 25 nov,Semaine du 23 novembre,20h30,Aquarium Ciné-Café,L’Aquarium Ciné-Café et Toiles du Doc,aquarium.programmation@gmail.com,http://traces-migrations.org/2020/09/10/1125luaplatz/,aquarium-cine-cafe.fr,5 € (réduit) / 7 € (plein),10 rue Dumont,69004,Lyon,10 rue Dumont 69004 Lyon ,"Aux marges d’une banlieue parisienne en grande mutation, quelques familles roumaines cherchent des lieux où vivre. Depuis le village quitté, le bidonville rasé, les maisons occupées, leurs trajectoires retissent une histoire commune, faite de solidarités autant que de relégation. Devenus compagnons de route, nous fabriquons ce film ensemble, comme d’autres espaces habitables. Échanges en présence du réalisateur."
45.7570783,4.835109399999999,Rhone,« Terres Mères » de Anca Bene,Expression artistique des personnes migrantes,Théâtre,Mer 25 nov,Semaine du 23 novembre,20h30,Théâtre des Marronniers,"Théâtre des Marronniers, Le Chantier Collectif",,http://traces-migrations.org/2020/09/10/rhone1125marronniers/,www.Théâtre-des-marronniers.com,Gratuit,7 rue des Marronniers,69002,Lyon,7 rue des Marronniers 69002 Lyon ,"Une jeune femme convoque les lieux de sa mémoire. Elle s'adresse à ces lieux, à ce qu'il y reste, dans l'espoir de rattraper ce qui a été perdu. Entre fiction et réel, les lieux se mettent à lui répondre. Les souvenirs de son enfance dans une Roumanie pendant et après la chute du rideau de fer se mêlent à la parole de ceux qui lui sont chers. Peu à peu, elle affronte le sentiment de déracinement et tente de réconcilier les évènements qui ont tracé son parcours."
45.1313605,5.695713899999999,Isère,A-t-on le droit d'être en colère ?,Expression artistique des personnes migrantes,"Écoute radiophonique, Débat",Mer 25 nov,Semaine du 23 novembre,17h30,L’Escale,Service Jeunesse de Pont-de-Claix et Modus Operandi,serena@modop.org,http://traces-migrations.org/2020/09/10/isere-1125-modop/,https://audioblog.arteradio.com/blog/98862/a-plus-d-une-voix,Gratuit,place Michel Couëtoux,38800,Pont-de-Claix,place Michel Couëtoux 38800 Pont-de-Claix ,"Écoute d'un documentaire sonore sur le thème de la colère, réalisé par l’atelier “A plus d’une voix” qui se déroule avec des personnes à la recherche d’un refuge. Suite à l’écoute, nous proposerons un échange en petit groupe pour partager nos impressions sur les paroles entendues et aborder ce sujets à partir de diverses expériences afin de construire une réflexion collective."
45.43522970000001,4.381635699999999,Loire,"Des années immigrées, aux années banlieues - 30 ans de luttes pour l'égalité","Quartiers populaires, Luttes","Exposition, Projection",Mer 25 nov,Semaine du 23 novembre,À partir de 18h,Le Babet Centre social,"Le Babet – Centre social, L’Écho des cités, Association Mémoire en Images et Sons (Nîmes), le Grain.",04 77 33 33 92 - secretariat@lebabet.fr,http://traces-migrations.org/2020/09/11/loire-1125-babet/,www.le-babet.fr,Gratuit,10 rue Félix Piat,42000, Saint-Etienne,10 rue Félix Piat 42000  Saint-Etienne ,"Vernissage de l'exposition « Ceux qui marchent encore – Des années immigrées, aux années banlieues, 30 ans de luttes pour l'égalité » - Exposition réalisée en 2013 par Tarek Kawtari (L’Écho des Cités) et Ali Guessoum (Remembeur). Des mobilisations du mouvement des travailleurs arabes au MIB en passant par la marche de 1983. Exposition du 23 nov au 27 nov.Projection de « S’hab la Zup » (Madani Marzuk, Tarek Kawtari, 2018, 47 min.). Plongée au cœur de la mémoire du quartier Valdegour (Nîmes). À travers des témoignages d’habitants et d’acteurs associatifs, présents sur le quartier depuis 20 ans, entre espoir et désillusion, tous interrogent les politiques publiques."
45.7638961,4.8537452,Rhone,Quelles représentations des personnes migrantes ?,"Discriminations, Hospitallité","Conférence, Table ronde participative",Mer 25 nov,Semaine du 23 novembre,De 9h à 20h,Lyon Urban Data,IREX-EUROPE,cmartin@irexeurope.eu – vpalamarciuc@irexeurope.eu,http://traces-migrations.org/2020/09/10/rhone1125irex/,www.speak-up-eu.com,Gratuit sur réservation,145 Cours Lafayette,69006,Lyon,145 Cours Lafayette 69006 Lyon ,"Quelles représentations des personnes en mouvance (personnes migrantes, réfugiées, en demande d’asile, etc.) dans et par les médias en France ? Et quel(s) rôle(s) peu(ven)t avoir l’éducation aux médias et la production radiophonique et vidéo dans l’insertion de ces personnes par leur communauté d’accueil ? Ce sont les questions auxquelles les projets européens Speak Up ! et In-EDU, menés par l’ONG lyonnaise IREX-Europe, essaient de répondre."
45.7598334,4.8837963,Rhone,« Mi-parcours » enfance en migration,Expression artistique des personnes migrantes,"Théâtre, Jeune public",Jeu 26 nov,Semaine du 23 novembre,18h30,Le Rize,"Interquartier Mémoires et patrimoines, collectif d’habitants",Accueil renseignements : 04 37 57 17 17,http://traces-migrations.org/2020/09/10/rhone1126miparcours/,lerize.villeurbanne.fr,Entrée libre sur réservation,23 Rue Valentin Hauy,69100,Villeurbanne,23 Rue Valentin Hauy 69100 Villeurbanne ,"Le projet Mi-parcours a la volonté de donner la parole aux enfants dans leur histoire migratoire : le départ, le voyage, l’arrivée et l’implantation à Villeurbanne... À l’occasion de ce rendez-vous, venez découvrir les premiers éléments de ce travail mené à plusieurs : lecture de témoignages, présentation d’un premier conte écrit par Julie Rossello-Rochet, échanges avec les témoins, comédiens et auteurs."
45.768254,4.8160662,Rhone,"« Minen Kolotiri » sculpter le droit par le droit, Bureau des dépositions",Expression artistique des personnes migrantes,"Danse, Performance, Création",Jeu 26 nov et ven 27 nov,Semaine du 23 novembre,20h,Les Subs,"SUBS, Lieu vivant d’expériences artistiques, Lyon, dans le cadre de l’appel à projet Geyser avec le Grütli, Genève. Mentorat artistique de Yan Duyvendak",04 78 39 10 02 – contact@les-subs.com,http://traces-migrations.org/2020/09/10/rhone1126bdd/,www.les-subs.com,5 € / 10 €,8bis Quai Saint-Vincent,69001,Lyon,8bis Quai Saint-Vincent 69001 Lyon ,"Quand le droit, en particulier le droit des contrats, devient un matériau artistique. Cette performance portée par dix co-autrices et co-auteurs, depuis Conakry et Grenoble, opposent leurs liens contractuels aux politiques migratoires qui tentent de les séparer. En situation régulière, en demande d’asile ou interdits de séjour en France : depuis leurs différences de statuts, elles et ils oeuvrent ensemble et font valoir un principe de co-dépendance. Nourri par des rencontres avec des professionnels de la justice, des documentaires, des archives et des témoignages, cet activisme à la fois artistique et juridique met en scène de nécessaires actes de résistance."
45.1653847,5.7322962,Isère,Histoire(s) de musulmans et de juifs du Maghreb,Quartiers populaires,"Projection, Débat",Jeu 26 nov,Semaine du 23 novembre,19h,La Cordée,"Jouda Bardi - Régie de Quartier Village Olympique-Villeneuve, Alberto Crespo – réalisateur, Alain Manac’h -Villeneuve Debout et Claire Marynower - Laboratoire Pacte, Université Grenoble Alpes","claire.marynower@iepg.fr, jbardi@regiegrenoble.org, alain.manach38@orange.fr",http://traces-migrations.org/2020/09/10/isere-1126-villeneuve/,,Gratuit,47 Galerie de l'Arlequin,38100,Grenoble,47 Galerie de l'Arlequin 38100 Grenoble ,"Il y a un passé que le présent a recouvert : au Maghreb, pendant des siècles, vivaient des musulmans et des juifs. Ils travaillaient ensemble, parlaient les mêmes langues, portaient parfois les mêmes prénoms. À travers de courts films tournés au Maroc, nous interrogerons la façon dont nous pouvons aborder cette coexistence aujourd’hui. Venez avec vos souvenirs, vos histoires, vos doutes et vos questions. Organisée dans le cadre de l’Université populaire de la Villeneuve."
45.7746413,3.0840718,Auvergne,"Le vrai taboulé (vert) , par Jessy Khalid ",Expression artistique des personnes migrantes,"Théâtre, Lecture",Jeu 26 nov,Semaine du 23 novembre,18h,Médiathèque de Jaude,Médiathèque de Jaude (Clermont Métropole),bibliotheque.jaude@clermontmetropole.eu,http://traces-migrations.org/2020/09/11/auv1126jaude/,,Gratuit,9 place Aragon,63000,Clermont Ferrand,9 place Aragon 63000 Clermont Ferrand ,"« Tandis qu’elle prépare le vrai taboulé, une femme raconte une séparation dans le Liban d’aujourd’hui. Se séparer c’est s’adapter à une nouvelle vie avec tout ce que cela comporte de déchirement. » Ce texte, écrit et interprété par la comédienne d’origine libanaise Jessy Khalid, alterne entre français et arabe."
45.9172018,6.1346172,Savoie / Haute-Savoie,Souffles,Expression artistique des personnes migrantes,"Projection, Littérature, Poésie",Jeu 26 nov au ven 22 janv,"Semaine du 23 novembre, Semaine du 30 novembre",,Arteppes espace d’art contemporain,L’Arteppes espace d’art contemporain,rsarteppes@lemikado.org,http://traces-migrations.org/2020/09/10/savoies-1126-arteppes/,www.lemikado.org,Gratuit,2 Place Annapurna,74000,Annecy,2 Place Annapurna 74000 Annecy ,"« Mémoires en cage - Entre tous les cieux féconds des exils, surviennent les mémoires des étrangers qui ont franchi les remparts de la mélancolie et fait face aux glaciers de la séparation. Au loin de leurs souvenirs, ils ont bâti des stèles contre l'oubli. Ce sont les cœurs émigrés qui battaient la mesure des exodes et construisaient les empires de la modernité pour maintenir l'espèce humaine dans le souffle de l'humanité. Contre toutes misères, ils ont adopté le culte de la survivance afin de nourrir les forces d'existence. » Kamel YahiaouiExposition de BIND images contemporaines, programme dédié à l'Art africain contemporain, avec les artistes Kamel Yahiaoui, Liess Vergès, Lucie Nadji, Yvanovitch Mbaya, Danielle Berthet..."
45.1698724,5.7378664,Isère,"TARA JAN TRIO, Au cœur de l’intime… ",Expression artistique des personnes migrantes,Concert,Jeu 26 nov,Semaine du 23 novembre,19h,Centre œcuménique St Marc,Arménie Échange et Promotion,catherine.AEP@gmail.com – 06 78 11 28 19,http://traces-migrations.org/2020/09/10/isere-1126-aep/,,12 € (sur réservation par mail uniquement),6 av Malherbe,38100,Grenoble,6 av Malherbe 38100 Grenoble ,"Les musiques grecques et arméniennes sont issues d’une terre musicale fertile à la croisée des cultures de la méditerranée et de l’Orient. À fleur de sensibilité, et transmis de bouche à oreille, ces chants d’exil, d’amour et de mariage sont au programme de ce répertoire vivant, interprété avec délicatesse et complicité."
45.1755315,5.7091272,Isère," « Demain est si loin » de Muriel Cravatte",Frontières,Projection,Ven 27 nov,Semaine du 23 novembre,18h30,Bibliothèque des Eaux-Claires Mistral,Festival Migrant’Scène,Facebook : Migrant’Scène Grenoble,http://traces-migrations.org/2020/09/10/isere-1121-cimade/,www.migrantscene.org,Gratuit,49 rue des Eaux Claires,38100,Grenoble,49 rue des Eaux Claires 38100 Grenoble ,
45.77722199999999,3.087025,Auvergne,"« En Cours », de Marion Dagot",Travail,Projection documentaire,Ven 27 nov,Semaine du 23 novembre,18h,Université Clermont Auvergne,Médiathèque de Jaude (Clermont Auvergne Métropole),,http://traces-migrations.org/2020/09/11/auv1127encours/,www.lacimade.org – www.migrantscene.org - en-cours.uca.fr/Projection-documentaire-en-cours-184096.kjsp,Gratuit,,,Clermont Ferrand,  Clermont Ferrand ,"Durant 1 an, de Clermont-Ferrand à Bruxelles, Rabab, Souzan, Yahia et Ahmad se rejoignent toutes autour du milieu universitaire et du projet CoLAB, où elles transmettent leur savoir aux étudiants. Ce film cherche à s’abstraire de la catégorie “réfugiée” pour se rapprocher des individus et de leurs histoires singulières. Un film de Marion Dagot."
45.43522970000001,4.381635699999999,Loire,"Actualités de l’antiracisme en France : entre invisibilisations, dénis et mobilisations.","Discriminations, Luttes","Conférence, Table ronde",Ven 27 nov,Semaine du 23 novembre,18h,Le Babet Centre social,"Le Babet – Centre social, L’Écho des cités, Association Mémoire en Images et Sons (Nîmes), le Grain.",04 77 33 33 92 - secretariat@lebabet.fr,http://traces-migrations.org/2020/09/11/loire-1127-babet/,www.le-babet.fr,Gratuit,10 rue Félix Piat,42000, Saint-Etienne,10 rue Félix Piat 42000  Saint-Etienne ,"En 2018, l’Assemblée nationale a voté la suppression du mot race de la Constitution. Pour autant supprimer la race ne supprime pas le racisme ; discuter de la race n’est pas une négation de la notion de classe. Ce débat vise à aborder le déni du multi-racisme et les logiques de hiérarchisation / délégitimation de certaines formes de racisme, et notamment lorsqu'il s'agit de s'inscrire dans le champ postcolonial. Avec la participation de : Patrick Simon (INED) / Samir Hadj Belgacem et Anaïs Amrani-Hammour (Univ. Jean Monnet St-Etienne) / Nacira Guénif-Souilamas (Univ. Paris 8)."
45.6970715,4.8693538,Rhone,Elles nous racontent leurs Minguettes,Quartiers populaires,"Exposition, Projection",Ven 27 nov,Semaine du 23 novembre,"17h30 vernissage, 19h Projection",Cinéma Gérard Philippe,"Le Cinéma Gérard Philippe, Centre Associatif Boris Vian (CABV), GPV",04 78 70 19 78,http://traces-migrations.org/2020/09/10/rhone1127minguettes/,,Gratuit – réservation conseillée,12 av. Jean-Cagne,69200,Venissieux,12 av. Jean-Cagne 69200 Venissieux ,"Elles sont d’origine algérienne, marocaine, tunisienne mais se définissent ici comme “Minguettoises”. Histoire d’une rencontre et d’une amitié entre des habitantes de Vénissieux “mémoires vivantes des lieux”. 17h : Vernissage de l’exposition devant la Maison du projet. 19h au cinéma G.Philippe : Court-métrage qui retrace l’histoire du projet puis projection du film “Des figues en avril” de N. Dendoune - portrait poignant de Messaouda, la mère du réalisateur de 92 ans filmée par son fils. En présence du réalisateur."
45.4280813,4.3840116,Loire,Les damnées de la mer ,,"Rencontre littéraire, Littérature",Ven 27 nov,Semaine du 23 novembre,19h,Amicale laïque de Tardy,"SOS Méditerranée, antenne de Saint-Etienne",stetienne@sosmediterranee.org,http://traces-migrations.org/2020/09/11/loire-1127-damnees/,,"Prix libre, aux bénéfices de SOS Méditerranée",86 rue Vaillant Couturier,42000, Saint-Etienne,86 rue Vaillant Couturier 42000  Saint-Etienne ,"Fondé sur une recherche au long cours, menée aux marges de l’Europe, en Italie et à Malte, le livre de Camille Schmoll est d’abord une enquête sur la trace des survivantes. Au fil des récits recueillis, il restitue les parcours de ces femmes, de déchirements en errance, de rencontres en opportunités. Entre persécutions, désir d’autonomie et en-vie d’ailleurs, les causes de leur départ sont loin d’être simples et linéaires. Rencontre avec l'auteure géographe."
,,Rhone,Quel rôle des villes européennes dans l’accueil des populations migrantes ?,Hospitalité,Table ronde,Ven 27 nov,Semaine du 23 novembre,18h,,"Aisling Healy, Anouk Flamant et Aude-Claire Fourot","Aisling Healy, aisling.healy@univ-st-etienne.fr, Aude-Claire Fourot, afourot@sfu.ca, Anouk Flamant, anouk.flamant@inshea.fr",http://traces-migrations.org/2020/09/10/rhone1127univlyon/,www.urbanisme-puca.gouv.fr/villes-et-reseaux-de-villes-face-a-la-question-a1219.html,Entrée libre (sur inscription),,,,   ,"Lancement de l’ouvrage « Les politiques migratoires à l’ère des réseaux. Le rôle des villes dans l’accueil des populations migrantes ». Comment les villes se sont-elles mobilisées à l’échelle nationale, européenne et internationale pour jouer un rôle dans la gouvernance des migrations ? Quels sont leurs objectifs initiaux et leurs attentes ? Quels sont les effets de ces engagements sur leur position à l’internationale et sur leurs politiques locales ? Les conclusions de cette recherche seront discutées avec des élu·e·s locaux engagé·e·s pour accueillir dignement les populations exilées en France."
45.75793160000001,4.825008899999999,Rhone,Soirée syrienne avec Wejdan Nassif,Expression artistique des personnes migrantes,Rencontre,Ven 27 nov,Semaine du 23 novembre,19h30,Maison des Passages,"ALWANE, association de soutien aux enfants syriens",alwanelyon@gmail.com – 06 27 45 54 84,http://traces-migrations.org/2020/09/10/rhone1127alwane/,www.alwane.org,7 € / 10 €,44 rue Saint Georges,69005,Lyon,44 rue Saint Georges 69005 Lyon ,"Wejdan Nassif est écrivaine et ancienne prisonnière politique en Syrie, activiste et cofondatrice du mouvement féministe syrien. Elle est à présent réfugiée à Metz. A l’occasion de cette soirée, des extraits de son second livre « A vau l’eau » seront lus en français et en arabe, suivi d’un échange avec le public sur la question de l’exil syrien. En présence d'Amnesty International Personnes déracinées. Buffet syrien à partir de 19h30."
45.643476,3.243412,Auvergne,Soirée théâtrale et poétique,,"Lecture, Théâtre, Concert",Ven 27 nov,Semaine du 23 novembre,20h30,Hall du jeu de Paume,Les Amis de la Comté Républicaine,"Paul-Henry VINCENT, Les Amis de la Comté républicaine : vincentpaul2@wanadoo.fr – compagniedeschamps@gmail.com",http://traces-migrations.org/2020/09/11/auv1127vlc/,,8 € (à titre indicatif),,69270,Vic Le Comte, 69270 Vic Le Comte ,"Spectacle avec lecture d’extraits du livre d’Emmanuel Darley, Le Bonheur (Actes Sud) par le Chœur de lecteurs de Sugères, suivi de Entrelacs spectacle théâtral, poétique et musical conçu et mis en forme par Pierre Fernandez de la Compagnie des Champs, avec des textes de Mahmoud Darwich, Abdellatif Laabi, Nazim Hikmet..."
